id;map;mode;playlist;interaction;rank;outcome;kills;deaths;assists;betrayals;suicides;spawns;max_killing_spree;vehicles_destroyed;vehicles_hijacked;total_medals;unique_medals;objectives_completed;damage_taken;damage_dealt;shots_fired;shots_hit;shots_missed;shots_accuracy;round_won;round_lost;round_tied;kills_melee;kills_grenades;kills_headshots;kills_power_weapons;kills_sticks;kills_assassinations;kills_splatters;kills_repulsor;kills_fusion_coils;kdr;kda;avg_life_duration;score;points;joined_in_progress;joined_at;left_at;present_at_beginning;game_completed;kills_expected;kills_expected_sd;deaths_expected;deaths_expected_sd;season;duration;started_at;ended_at
020ad219-1b23-4673-a11b-5a2010c21783;Breaker Heavies;BTB Heavies:CTF;Big Team Battle;pvp;13;loss;10;8;3;0;0;9;4;0;0;3;3;0;2400;3494;317;174;143;54.889589905362776;0;1;0;0;0;5;4;0;0;0;0;0;1.25;3;45;1150;0;False;2023-08-02T16:45:04.950Z;;True;True;11.329571303462826;4.39249879927155;6.643314748056969;4.39249879927155;Season4;542;2023-08-02T16:45:04.942Z;2023-08-02T16:54:07.631Z
8a7a21b9-6df2-48e5-9be5-0e73ffb2b84d;Cliffhanger;Arena:King of the Hill;Quick Play;pvp;1;win;11;0;1;0;0;1;11;0;0;8;8;0;295;2519;138;77;61;55.79710144927537;1;0;0;2;0;5;0;0;0;0;0;0;11;11.33;186;1425;3;False;2023-08-02T16:09:47.192Z;;True;True;10.270579726147504;2.864052935487158;0;0;Season4;231;2023-08-02T16:09:47.192Z;2023-08-02T16:13:39.021Z
7ca9d329-0853-4ed0-b6fb-373162cd15f8;Scarr;BTB:Total Control;Big Team Battle;pvp;12;loss;14;10;5;0;0;11;5;1;0;13;10;0;3094;6289;298;197;101;66.10738255033557;0;1;0;2;0;5;6;0;0;0;0;0;1.4;5.66;43;1700;0;True;2023-08-01T22:39:38.900Z;;False;True;14.58078419452928;4.6667795526594515;7.15261817565104;4.6667795526594515;Season4;950;2023-08-01T22:33:59.166Z;2023-08-01T22:49:49.625Z
9d63a4ef-d4b5-4f15-b6c0-218fd17c6a99;Solitude;Ranked:Strongholds;Ranked Arena;pvp;1;win;36;28;13;0;0;28;4;0;0;18;12;0;8430;9379;834;458;376;54.91606714628298;1;0;0;3;4;26;0;1;2;0;0;0;1.2857142857142858;12.33;24;5075;0;False;2023-08-01T21:56:38.443Z;;True;True;23.328957119090244;6.1880427679990015;24.63352426021455;6.1880427679990015;Season4;1002;2023-08-01T21:56:38.443Z;2023-08-01T22:13:20.745Z
ead5b64b-c80f-42e8-ac14-88759fff6b5c;Live Fire;Ranked:Oddball;Ranked Arena;pvp;1;win;17;16;12;0;0;18;2;0;0;7;5;0;5791;5368;535;281;254;52.523364485981304;2;0;0;2;1;12;0;0;0;0;0;0;1.0625;5;32;3225;114;False;2023-08-01T21:41:38.649Z;;True;True;19.27946962024575;5.4033798878527906;19.854728665592823;5.4033798878527906;Season4;787;2023-08-01T21:41:38.644Z;2023-08-01T21:54:53.442Z
f27347cf-d56e-4b93-8182-e301fef52caa;Solitude;Ranked:Slayer;Ranked Arena;pvp;8;loss;5;11;5;0;0;12;2;0;0;2;2;0;3557;2904;373;187;186;50.134048257372655;0;1;0;0;0;5;0;0;0;0;0;0;0.45454545454545453;-4.33;25;750;5;False;2023-08-01T21:31:17.639Z;;True;True;9.914535102520833;3.8781824994246734;10.130544739269391;3.8781824994246734;Season4;421;2023-08-01T21:31:17.639Z;2023-08-01T21:38:19.585Z
cba556df-9575-4b7b-a8dc-9574465d0187;Aquarius;Ranked:Slayer;Ranked Arena;pvp;7;loss;10;14;4;0;0;15;2;0;0;4;3;0;4249;3386;353;177;176;50.14164305949008;0;1;0;2;2;3;0;0;2;0;0;0;0.7142857142857143;-2.66;23;1200;10;False;2023-08-01T21:21:36.307Z;;True;True;11.770231958507527;4.187534045282877;11.469815633649715;4.187534045282877;Season4;485;2023-08-01T21:21:36.302Z;2023-08-01T21:29:42.151Z
9e847bdc-4c1e-4f27-85f6-9f526af84806;Behemoth;Arena:Team Snipers;Team Snipers;pvp;1;win;18;10;1;0;0;11;4;0;0;17;8;0;3059;4375;77;26;51;33.76623376623377;1;0;0;1;0;10;18;0;1;0;0;0;1.8;8.33;42;1850;18;False;2023-08-01T20:58:25.924Z;;True;True;18.736000574356453;4.792088637880401;12.190401541914584;4.792088637880401;Season4;579;2023-08-01T20:58:25.917Z;2023-08-01T21:08:05.244Z
49a56f17-46d2-4b3d-afb7-0a10256a9360;Live Fire;Ranked:Slayer;Ranked Arena;pvp;5;loss;17;15;4;0;0;15;4;0;0;5;5;0;5036;3715;365;175;190;47.94520547945205;0;1;0;4;0;11;0;1;0;0;0;0;1.1333333333333333;3.33;23;1900;17;False;2023-08-01T20:43:17.515Z;;True;True;12.088289702898068;4.211090419370704;11.455870850616469;4.211090419370704;Season4;490;2023-08-01T20:43:17.511Z;2023-08-01T20:51:28.231Z
c547e0cd-59f8-4bfc-bee3-b196e1f45d8e;Live Fire;Ranked:Strongholds;Ranked Arena;pvp;1;win;25;17;9;0;0;18;4;0;0;4;4;0;5758;7112;669;360;309;53.81165919282511;1;0;0;4;1;15;0;0;0;0;0;0;1.4705882352941178;11;32;3510;0;False;2023-08-01T20:22:50.636Z;;True;True;21.274654849664238;5.380668968544513;17.317449573228544;5.380668968544513;Season4;774;2023-08-01T20:22:50.630Z;2023-08-01T20:35:45.594Z
712c64ea-3670-4a04-b623-11037a929f83;Streets;Ranked:Oddball;Ranked Arena;pvp;6;loss;35;29;19;0;0;31;4;0;0;10;8;0;9249;10341;989;517;472;52.27502527805864;1;2;0;7;1;19;2;2;0;0;0;0;1.206896551724138;12.33;24;4835;51;False;2023-08-01T20:03:50.200Z;;True;True;30.19777602730778;6.363662065863887;25.372315836377023;6.363662065863887;Season4;1068;2023-08-01T20:03:50.200Z;2023-08-01T20:21:54.075Z
655060fa-d870-4312-8beb-a0218b7ce1c5;Oasis Heavies;BTB Heavies:Slayer;Big Team Battle;pvp;1;win;29;4;4;0;0;5;24;2;0;19;14;0;2417;11928;376;238;138;63.297872340425535;1;0;0;2;1;9;3;0;0;0;0;3;7.25;26.33;114;3300;29;False;2023-08-01T19:29:10.052Z;;True;True;16.22541358753452;4.933911045768384;5.2753862715139;4.933911045768384;Season4;670;2023-08-01T19:29:10.046Z;2023-08-01T19:40:21.042Z
1f69a390-3faa-46d2-86b2-a76375dc9140;Chasm;Arena:Team Slayer;Team Slayer;pvp;1;win;23;7;7;0;0;8;8;0;0;12;8;0;3749;6341;569;288;281;50.61511423550088;1;0;0;1;1;17;4;0;0;0;0;0;3.2857142857142856;18.33;56;2650;23;False;2023-08-01T19:17:00.484Z;;True;True;18.380275030974136;4.481498531011079;8.984226270176206;4.481498531011079;Season4;540;2023-08-01T19:17:00.483Z;2023-08-01T19:26:00.979Z
f795f584-e15d-4df8-8d38-22cb24684c0e;Aquarius;Super Fiesta:Slayer;Super Fiesta;pvp;5;loss;13;15;1;0;0;16;7;0;0;8;6;0;3557;3342;169;59;110;34.9112426035503;0;1;0;2;0;1;7;0;0;0;0;0;0.8666666666666667;-1.66;14;1350;13;False;2023-07-30T19:17:49.578Z;;True;True;12.887325338983693;3.82129668409813;9.43501722582054;3.82129668409813;Season4;392;2023-07-30T19:17:49.578Z;2023-07-30T19:24:22.200Z
d231dbac-784b-4e0a-817a-cde931cc1845;Starboard;Super Fiesta:Slayer;Super Fiesta;pvp;5;loss;24;10;4;0;0;10;17;0;0;12;9;0;3569;6994;498;267;231;53.6144578313253;0;1;0;1;0;3;10;0;0;0;0;0;2.4;15.33;38;2610;24;False;2023-07-30T19:06:44.898Z;;True;True;17.32852494897726;4.51406875052657;12.901011062749284;4.51406875052657;Season4;533;2023-07-30T19:06:44.891Z;2023-07-30T19:15:38.812Z
a4e8ec5b-16f9-482d-8391-edd65d42f5df;Forest;Arena:Strongholds;Quick Play;pvp;1;win;16;10;3;0;0;11;4;0;0;2;1;0;3493;3499;306;155;151;50.65359477124183;1;0;0;3;0;5;0;0;0;0;0;0;1.6;7;32;2100;0;False;2023-07-30T18:53:43.725Z;;True;True;13.379732317673037;4.247221208532457;10.864138366913512;4.247221208532457;Season4;491;2023-07-30T18:53:43.720Z;2023-07-30T19:01:55.169Z
4bc8d3b4-d13e-426d-8460-9e2692615b8a;Forest;Arena:Slayer BR;Team Slayer;pvp;6;loss;15;12;6;0;0;12;7;0;0;6;5;0;4125;5470;513;256;257;49.902534113060426;0;1;0;1;0;8;1;1;0;0;0;0;1.25;5;38;1800;15;False;2023-07-30T18:42:44.411Z;;True;True;13.936086932531639;4.710996927248255;12.134777059260994;4.710996927248255;Season4;589;2023-07-30T18:42:44.404Z;2023-07-30T18:52:33.485Z
38d0c76b-6bdf-489c-b83e-a3c557ecd139;Cliffhanger;Arena:Team Slayer;Team Slayer;pvp;1;win;21;9;2;0;0;10;6;0;0;11;8;0;3746;5064;605;343;262;56.69421487603306;1;0;0;1;1;13;1;0;0;0;0;0;2.3333333333333335;12.66;42;2200;21;False;2023-07-30T18:32:05.905Z;;True;True;16.48192952806978;4.47689194804755;9.615491857319897;4.47689194804755;Season4;543;2023-07-30T18:32:05.905Z;2023-07-30T18:41:09.413Z
f59842cc-0d86-4b19-b289-1b09d573b816;Forest;Arena:Team Slayer;Team Slayer;pvp;5;loss;13;8;2;0;0;9;5;0;0;1;1;0;3019;3967;438;193;245;44.06392694063927;0;1;0;3;0;6;0;0;0;0;0;0;1.625;5.66;52;1400;13;False;2023-07-30T18:21:01.989Z;;True;True;18.29595204003066;4.6564286860609005;10.293314664603873;4.6564286860609005;Season4;576;2023-07-30T18:21:01.985Z;2023-07-30T18:30:38.632Z
2454ed42-200d-447f-b85b-6244c6166cd4;Detachment;Super Fiesta:Slayer;Super Fiesta;pvp;2;win;20;9;2;0;0;10;5;0;0;9;6;0;3313;4763;183;86;97;46.994535519125684;1;0;0;0;0;6;7;0;0;0;0;0;2.2222222222222223;11.66;41;2140;20;False;2023-07-29T15:42:19.600Z;;True;True;20.818976492957685;4.551267805414075;10.97791960973174;4.551267805414075;Season4;540;2023-07-29T15:42:19.594Z;2023-07-29T15:51:19.660Z
627fe463-f2ad-412c-99fb-ae313c711285;Launch Site;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;13;13;2;0;0;13;5;1;0;6;5;0;3571;5569;362;148;214;40.88397790055249;0;1;0;0;0;0;1;0;0;1;0;0;1;0.66;28;1500;13;False;2023-07-29T15:32:30.389Z;;True;True;18.207840240334694;4.356535398763928;10.757398081890226;4.356535398763928;Season4;497;2023-07-29T15:31:58.256Z;2023-07-29T15:40:48.066Z
3b8fca73-eac7-4332-a2be-241055ad1f4b;Empyrean;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;15;10;3;0;0;10;5;0;0;10;6;0;3288;3969;473;145;328;30.655391120507396;0;1;0;0;0;1;7;0;0;0;0;0;1.5;6;38;1670;15;False;2023-07-29T15:22:54.433Z;;True;True;16.70315492587193;4.374738991385104;12.010978318699777;4.374738991385104;Season4;503;2023-07-29T15:22:54.428Z;2023-07-29T15:31:18.410Z
34b5d326-8b11-4f9d-bfe1-80a03431f33e;Forest;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;27;9;4;0;0;10;10;0;0;19;13;0;3425;7021;326;123;203;37.73006134969325;1;0;0;2;0;5;6;0;0;0;0;0;3;19.33;40;2910;27;False;2023-07-29T15:12:59.237Z;;True;True;20.029715670628082;4.393090486107841;9.94919657858038;4.393090486107841;Season4;507;2023-07-29T15:12:59.237Z;2023-07-29T15:21:27.178Z
2b62e6a7-82e4-4aa1-b7fd-54406b05cc81;Forest;Fiesta:Slayer;Super Fiesta;pvp;1;win;21;10;3;0;0;10;7;0;0;14;8;0;3465;5217;425;191;234;44.94117647058823;1;0;0;1;0;6;2;0;0;0;0;0;2.1;12;38;2260;21;False;2023-07-29T15:00:48.589Z;;True;True;18.62212471742183;4.313821698373828;8.775763664732537;4.313821698373828;Season4;504;2023-07-29T15:00:48.583Z;2023-07-29T15:09:12.804Z
3fd113d5-0ea6-4782-8706-5d6214b206fd;Curfew;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;17;14;5;0;1;14;5;0;0;8;6;0;3650;4595;242;115;127;47.5206611570248;0;1;0;0;0;4;4;0;1;0;0;0;1.2142857142857142;4.66;22;1850;17;False;2023-07-29T14:52:13.849Z;;True;True;14.469686381651057;4.103688076604643;10.77988716343793;4.103688076604643;Season4;447;2023-07-29T14:52:13.844Z;2023-07-29T14:59:41.440Z
d2524427-604b-4a9b-8ef3-a5fc54ef1ac3;Launch Site;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;23;9;0;0;0;10;8;3;0;17;8;0;2632;6036;196;100;96;51.02040816326531;1;0;0;0;0;9;9;0;0;0;0;0;2.5555555555555554;14;47;2400;23;False;2023-07-29T14:40:48.843Z;;True;True;23.674446858082604;4.741844071837774;10.87606968739929;4.741844071837774;Season4;581;2023-07-29T14:40:48.842Z;2023-07-29T14:50:30.760Z
f18c31a7-5a95-471b-8656-1c337dc047e7;Absolution;Super Fiesta:Slayer;Super Fiesta;pvp;2;win;15;7;7;0;0;8;4;0;0;9;7;0;2857;4472;169;72;97;42.60355029585799;1;0;0;0;0;2;4;0;0;0;0;1;2.142857142857143;10.33;46;1860;15;False;2023-07-29T14:30:38.440Z;;True;True;19.129867519397067;4.5285154875886775;11.646411547502124;4.5285154875886775;Season4;536;2023-07-29T14:29:59.891Z;2023-07-29T14:39:34.623Z
be0cc006-83dc-45cd-8b93-c0642019c0e8;Recharge;Super Fiesta:Slayer;Super Fiesta;pvp;2;win;20;11;5;0;0;12;5;0;0;9;7;0;4127;5916;267;128;139;47.940074906367045;1;0;0;0;0;3;7;0;0;0;0;0;1.8181818181818181;10.66;32;2270;20;False;2023-07-29T14:20:53.977Z;;True;True;19.230961992171487;4.39966308642213;10.209637637046526;4.39966308642213;Season4;508;2023-07-29T14:20:53.977Z;2023-07-29T14:29:22.354Z
17ac084e-3c44-42d2-8fa9-194b6a3f5b7e;Empyrean;Fiesta:Slayer;Super Fiesta;pvp;6;loss;19;7;5;0;0;8;6;0;0;7;6;0;3363;5446;352;182;170;51.70454545454546;0;1;0;1;1;7;7;0;0;0;0;0;2.7142857142857144;13.66;54;2150;19;False;2023-07-29T14:11:02.312Z;;True;True;18.913048240519394;4.450560827321477;9.691037535318234;4.450560827321477;Season4;533;2023-07-29T14:11:02.312Z;2023-07-29T14:19:56.126Z
3671574e-ec7e-4434-ac79-11af0ecd6cf9;Catalyst;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;13;13;1;0;0;14;4;0;0;2;2;0;3261;3467;231;95;136;41.125541125541126;0;1;0;1;0;3;4;0;0;0;0;1;1;0.33;24;1370;13;False;2023-07-27T15:25:31.067Z;;True;True;18.653128824860797;4.382896511048775;11.032944442990395;4.382896511048775;Season4;505;2023-07-27T15:25:31.061Z;2023-07-27T15:33:56.791Z
fca764cf-2662-4628-879f-af66518e279f;Solution;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;19;8;4;0;0;9;6;0;0;11;8;0;2578;5491;163;89;74;54.601226993865026;1;0;0;0;1;5;10;0;0;0;0;0;2.375;12.33;42;2130;19;False;2023-07-27T15:16:06.277Z;;True;True;18.364835519476706;4.260964508156114;9.9237772402601;4.260964508156114;Season4;478;2023-07-27T15:16:06.271Z;2023-07-27T15:24:05.006Z
589ad6b8-dfb5-42dc-8325-4c9282acd565;Argyle;Super Fiesta:Slayer;Super Fiesta;pvp;2;win;18;12;2;0;0;13;3;0;0;9;6;0;4004;5378;219;105;114;47.94520547945205;1;0;0;2;0;5;10;0;0;0;0;0;1.5;6.66;25;1920;18;False;2023-07-27T15:05:03.136Z;;True;True;16.00759719696272;4.207009543231948;10.86809686605064;4.207009543231948;Season4;466;2023-07-27T15:05:03.129Z;2023-07-27T15:12:49.942Z
fedb12b5-e6ed-41a6-b2d5-2a29e529de5a;Salvation;Super Fiesta:Slayer;Super Fiesta;pvp;5;loss;11;12;3;0;0;13;3;0;0;6;4;0;3275;3784;327;115;212;35.16819571865443;0;1;0;3;1;3;1;0;0;0;0;0;0.9166666666666666;0;20;1250;11;False;2023-07-27T14:56:54.255Z;;True;True;12.858754806581386;3.839640543237795;9.664984358905851;3.839640543237795;Season4;394;2023-07-27T14:56:54.248Z;2023-07-27T15:03:29.252Z
e7ddee7a-b6f6-4063-b2af-4b9ae356f832;Streets;Super Fiesta:Slayer;Super Fiesta;pvp;5;loss;19;8;5;0;0;8;6;0;0;12;7;0;2618;4971;491;199;292;40.52953156822811;0;1;0;1;2;3;7;0;0;0;0;0;2.375;12.66;40;2160;19;False;2023-07-27T14:49:00.173Z;;True;True;13.511683946373196;3.9258337166858213;10.030146585274123;3.9258337166858213;Season4;412;2023-07-27T14:49:00.173Z;2023-07-27T14:55:53.108Z
ad016062-8b63-47d0-a4d4-394b34b1da36;Salvation;Fiesta:Slayer;Super Fiesta;pvp;2;win;19;8;6;0;0;9;5;0;0;10;5;0;2824;5617;152;85;67;55.92105263157895;1;0;0;2;0;7;5;0;1;0;0;0;2.375;13;40;2210;19;False;2023-07-27T14:40:08.226Z;;True;True;18.58425340459958;4.208884015943532;7.690417361551778;4.208884015943532;Season4;477;2023-07-27T14:39:27.870Z;2023-07-27T14:48:05.618Z
f0202c29-8aed-49c7-8c52-7ff0659bf70a;Salvation;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;24;10;3;0;0;11;7;0;0;11;7;0;3664;6570;344;137;207;39.825581395348834;1;0;0;4;0;9;6;0;0;0;0;0;2.4;15;41;2550;24;False;2023-07-27T14:28:56.846Z;;True;True;21.947251494228134;4.780327734637216;12.372871627524242;4.780327734637216;Season4;586;2023-07-27T14:28:56.840Z;2023-07-27T14:38:42.958Z
e188b158-9358-4c6a-9043-bc237b257fdb;Chasm;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;19;16;0;0;0;16;7;0;0;5;4;0;4624;5990;316;124;192;39.24050632911392;0;1;0;1;0;12;3;0;0;0;0;0;1.1875;3;25;1900;19;False;2023-07-27T14:17:33.711Z;;True;True;21.28849358288831;4.656391055647868;11.568382140186312;4.656391055647868;Season4;559;2023-07-27T14:17:11.636Z;2023-07-27T14:26:53.088Z
ce0e8aa2-4882-4a19-97b8-84e8ed1e59a5;Perilous;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;17;11;0;0;0;12;4;0;0;9;6;0;2663;3777;315;161;154;51.11111111111111;1;0;0;3;0;2;6;0;0;0;0;0;1.5454545454545454;6;25;1710;17;False;2023-07-27T14:05:26.860Z;;True;True;15.11032899695141;3.988163450802711;9.238232700160543;3.988163450802711;Season4;421;2023-07-27T14:05:26.854Z;2023-07-27T14:12:28.755Z
869fd818-67d1-43f7-adff-af84e33e3ad4;Perilous;Fiesta:Slayer;Super Fiesta;pvp;1;win;26;15;4;0;0;16;6;0;0;14;9;0;4667;5334;828;396;432;47.82608695652174;1;0;0;2;0;3;8;0;1;0;2;0;1.7333333333333334;12.33;27;2830;26;False;2023-07-27T13:54:02.904Z;;True;True;20.587526316435635;4.81102767923023;11.602336402331163;4.81102767923023;Season4;612;2023-07-27T13:54:02.903Z;2023-07-27T14:04:15.124Z
4b7caba2-927b-4586-9368-86a82c004a0f;Aquarius;Super Fiesta:Slayer;Super Fiesta;pvp;2;win;19;12;5;0;0;13;4;0;0;9;5;0;3792;4632;277;127;150;45.84837545126354;1;0;0;0;0;1;1;0;0;0;0;0;1.5833333333333333;8.66;24;2160;19;False;2023-07-27T13:45:17.438Z;;True;True;17.434275324809914;4.139066185500747;8.976212902401013;4.139066185500747;Season4;451;2023-07-27T13:44:55.733Z;2023-07-27T13:52:49.242Z
ba6b085a-1c2f-454e-ae72-7e77b2312a84;Vagabond;Super Fiesta:Slayer;Super Fiesta;pvp;5;loss;23;13;3;0;0;13;9;0;0;12;8;0;3758;5966;350;138;212;39.42857142857143;0;1;0;0;0;5;8;0;0;0;0;0;1.7692307692307692;11;25;2450;23;False;2023-07-27T13:34:45.997Z;;True;True;18.65155148870629;4.313322344836325;9.77440803517363;4.313322344836325;Season4;486;2023-07-27T13:34:45.996Z;2023-07-27T13:42:52.366Z
9dd7feff-e480-4514-ac8f-97a4fa969644;Cliffhanger;Arena:King of the Hill;Quick Play;pvp;5;loss;8;9;4;0;0;10;3;0;0;3;3;0;2358;2769;288;116;172;40.27777777777778;0;1;0;0;3;2;1;0;1;0;0;0;0.8888888888888888;0.33;25;1100;1;False;2023-07-27T13:25:24.411Z;;True;True;11.176820053910356;3.7646162602535815;9.063609364379715;3.7646162602535815;Season4;384;2023-07-27T13:25:24.411Z;2023-07-27T13:31:49.189Z
1e87e77e-619a-4d9b-bb0f-5a95483350b0;Kusini Bay;Squad:One Flag CTF;Squad Battle;pvp;2;win;14;15;6;0;0;17;3;1;0;3;3;0;4888;6302;372;198;174;53.2258064516129;3;1;0;1;2;4;3;0;0;0;0;0;0.9333333333333333;1;43;1700;0;False;2023-07-27T13:07:08.459Z;;True;True;51.547203513136644;7.420599057748345;17.21059539539678;7.420599057748345;Season4;974;2023-07-27T13:06:26.996Z;2023-07-27T13:23:45.358Z
dd2b4d39-b1e8-4ca2-9291-e96a4198bcf9;Recharge;Arena:Team Slayer;Team Slayer;pvp;6;loss;16;11;7;0;0;12;4;0;0;5;5;0;3864;5071;539;285;254;52.875695732838594;0;1;0;2;1;5;0;1;0;0;0;0;1.4545454545454546;7.33;30;1950;16;False;2023-07-25T19:47:56.420Z;;True;True;15.267389226766495;4.233921701649394;8.858461823168923;4.233921701649394;Season4;486;2023-07-25T19:47:56.419Z;2023-07-25T19:56:02.675Z
a8d7d5e7-86ff-4174-bd3f-d7eb9b46dfbe;Solitude;Arena:Slayer;Quick Play;pvp;5;loss;16;12;7;0;0;13;7;0;0;5;5;0;4041;4631;511;249;262;48.7279843444227;0;1;0;3;1;3;0;0;0;0;0;0;1.3333333333333333;6.33;28;1950;16;False;2023-07-25T19:37:20.700Z;;True;True;14.67017187712372;4.268007506876924;10.607732860978015;4.268007506876924;Season4;494;2023-07-25T19:37:20.700Z;2023-07-25T19:45:35.397Z
db1145c2-c73e-4c51-a516-00390a44d519;Forest;Arena:One Flag CTF;Quick Play;pvp;5;loss;15;14;7;0;0;17;3;0;0;4;3;0;4024;4370;408;189;219;46.32352941176471;0;3;0;2;1;4;4;0;0;0;0;0;1.0714285714285714;3.33;23;1955;0;False;2023-07-25T19:26:35.144Z;;True;True;13.97314160575714;4.632670220596129;12.563973462854012;4.632670220596129;Season4;575;2023-07-25T19:26:35.137Z;2023-07-25T19:36:25.801Z
d7fc7fca-c497-4765-a915-7c1cd58e392b;Bazaar;Fiesta:Slayer;Super Fiesta;pvp;6;loss;8;9;4;0;0;9;4;0;0;2;2;0;2311;3159;257;103;154;40.07782101167315;0;1;0;1;0;0;2;0;1;0;0;0;0.8888888888888888;0.33;42;1010;8;False;2023-07-25T19:14:47.582Z;;True;True;13.644748960256537;4.273955962218035;11.09167323879605;4.273955962218035;Season4;492;2023-07-25T19:14:47.582Z;2023-07-25T19:23:00.321Z
06b476cd-b2fa-499c-86ea-f40af401452d;Aquarius;Super Fiesta:Slayer;Super Fiesta;pvp;6;loss;12;14;2;0;0;14;4;0;0;4;4;0;3915;3945;224;111;113;49.55357142857143;0;1;0;2;0;0;2;0;0;0;0;0;0.8571428571428571;-1.33;21;1300;12;False;2023-07-25T19:05:24.454Z;;True;True;13.756338292764099;4.075860541815192;10.944186939497254;4.075860541815192;Season4;438;2023-07-25T19:05:24.448Z;2023-07-25T19:12:42.774Z
4a2ab10b-3700-453a-b224-74a5237ad491;Forest;Super Fiesta:Slayer;Super Fiesta;pvp;9;dnf;1;4;0;0;0;4;1;0;0;0;0;0;961;274;18;11;7;61.111111111111114;0;0;0;0;0;0;0;0;0;0;0;0;0.25;-3;16;100;1;False;2023-07-25T18:27:13.628Z;2023-07-25T18:29:28.124Z;True;False;4.307308693100745;2.1205295598401763;3.372975628995818;2.1205295598401763;Season4;507;2023-07-25T18:27:13.622Z;2023-07-25T18:35:40.751Z
277aac6b-fff9-4ece-a7e3-f3959396be45;Absolution;Super Fiesta:Slayer;Super Fiesta;pvp;1;win;20;12;1;0;0;13;4;0;0;9;8;0;3819;5867;273;146;127;53.47985347985348;1;0;0;1;0;2;3;0;0;0;0;1;1.6666666666666667;8.33;24;2070;20;False;2023-07-25T18:18:33.313Z;;True;True;16.92292514912922;4.154753297474116;9.497706172206685;4.154753297474116;Season4;453;2023-07-25T18:18:33.312Z;2023-07-25T18:26:06.562Z
a5a5a40a-474d-41e1-8813-aeb33708e2c5;Chasm;Arena:CTF;Quick Play;pvp;2;win;15;9;1;0;1;10;3;0;0;5;5;0;3038;4049;357;190;167;53.221288515406165;1;0;0;2;0;4;2;0;0;0;0;0;1.6666666666666667;6.33;37;2000;1;False;2023-07-25T18:08:10.980Z;;True;True;16.513526379397543;4.250388825049166;8.351005369543916;4.250388825049166;Season4;493;2023-07-25T18:08:10.980Z;2023-07-25T18:16:24.092Z
a604a71a-9629-41e2-ace2-e647e7f4a0db;Cliffhanger;Arena:Slayer;Quick Play;pvp;1;win;30;6;4;0;0;7;12;0;0;22;11;0;3031;7564;500;246;254;49.2;1;0;0;4;1;11;0;0;1;0;0;1;5;25.33;60;3200;30;False;2023-07-25T17:58:46.103Z;;True;True;21.183759486277065;4.410066306769863;7.752997258740715;4.410066306769863;Season4;514;2023-07-25T17:58:46.097Z;2023-07-25T18:07:20.132Z
8e48d030-bbae-4640-a3e4-17031ca56602;Argyle;Arena:King of the Hill;Quick Play;pvp;4;win;15;7;5;0;0;8;4;0;0;5;5;0;2949;4622;449;235;214;52.338530066815146;1;0;0;0;0;5;0;0;1;0;0;0;2.142857142857143;9.66;38;2125;2;False;2023-07-25T17:50:31.897Z;;True;True;14.787166178453266;3.943477310373032;8.134995352370447;3.943477310373032;Season4;415;2023-07-25T17:50:31.896Z;2023-07-25T17:57:27.180Z
17a6cb5a-1355-4fdc-bce5-9a5b42f07df9;Live Fire;Arena:Slayholds;Social Skirmish;pvp;1;win;24;7;4;0;0;8;4;0;0;14;7;0;2877;6407;543;303;240;55.80110497237569;1;0;0;2;1;9;0;0;0;0;0;0;3.4285714285714284;18.33;45;3125;240;False;2023-07-25T16:51:41.221Z;;True;True;18.243475554559453;4.175905301475033;5.990457822433062;4.175905301475033;Season4;469;2023-07-25T16:51:41.221Z;2023-07-25T16:59:30.333Z
21162769-e694-4928-9a57-5375ad4bc857;Recharge;Arena:Vampire Oddball;Social Skirmish;pvp;1;win;22;6;2;0;0;8;8;0;0;17;8;0;2561;5729;342;200;142;58.47953216374269;2;1;0;7;1;1;1;1;3;0;0;0;3.6666666666666665;16.66;41;3180;80;False;2023-07-25T16:42:13.052Z;;True;True;17.85830939683963;4.1272373078497235;6.133469129365393;4.1272373078497235;Season4;447;2023-07-25T16:42:13.052Z;2023-07-25T16:49:55.368Z
cea749bf-e3af-4083-95e7-a65d3956bf9b;Cliffhanger;Fiesta:Land Grab;Social Skirmish;pvp;1;win;14;3;1;0;0;4;6;0;0;3;3;0;1408;3700;127;54;73;42.51968503937008;1;0;0;0;1;3;6;0;0;0;0;1;4.666666666666667;11.33;68;2070;7;False;2023-07-25T16:34:13.366Z;;True;True;12.723490226800592;3.618750288341208;5.57233556314339;3.618750288341208;Season4;359;2023-07-25T16:34:13.366Z;2023-07-25T16:40:13.240Z
